"ves_id","type"
"56db93e3e4b062a964eda6ff","Oil Tanker"
"56db93e6e4b0913b83780070",NA
"56db943ce4b0dda9cf1e667e","Oil Tanker"
"56db943de4b006198d265631","Bulk Carrier"
"56db943de4b00ece3c82e692","Tug"
"56db943ee4b060200e08bdf7",NA
"56db943ee4b069d735aaa28d",NA
"56db9440e4b0bb97c2cf09d0","Bulk Carrier"
"56db9441e4b0eef783913e9a",NA
"56db949fe4b087b8d90aab26",NA
"56db949fe4b0f4c212f89d39","Bulk Carrier"
"56db94a1e4b0512b8c3cbd9b",NA
"56db94a1e4b051e8acaed186","Bulk Carrier"
"56db94a1e4b0f0a10b2acb9f","Oil Tanker"
"56db94a2e4b0636e538e8876","Bulk Carrier"
"56db94a2e4b0b44af2fdaa7d","Bulk Carrier"
"56db94a3e4b0c36e0e7911f4","Bulk Carrier"
"56db94fbe4b0286e633760e1",NA
"56db94fce4b02e44b9103750","Reefer"
"56db94fde4b00e80d3b4b306",NA
"56db94fee4b013be20a41f21","Bulk Carrier"
"56db94fee4b0acf594461626",NA
"56db94ffe4b093ff10caf52d","Reefer"
"56db9500e4b0bdb93ff28401",NA
"56db9501e4b078be241d9a6f","Oil Tanker"
"56db9501e4b0bb97c2cf0a4b","Container Vessel"
"56db955ae4b09e2e2ed1bafa",NA
"56db955ae4b0c36e0e791252","Container Vessel"
"56db955be4b0149ffca8929c","Tug"
"56db955de4b072df583e0061",NA
"56db955ee4b05b4f184b1b66","Oil Tanker"
"56db9560e4b0abb2489ef90c","Tug"
"56db9560e4b0f3e1331d1894","Tug"
"56db9561e4b01f3f5daf2818","Fishing Vessel"
"56db95c6e4b0ec9669661b44",NA
"56db95c9e4b00d2d61fddd80","Bulk Carrier"
"56db95c9e4b0813b9bc0d7ab",NA
"56db95c9e4b0854c8ed2bb35","Tug"
"56db95c9e4b0acf5944616aa","Tug"
"56db95c9e4b0c15d52010757","Bulk Carrier"
"56db95cbe4b0ab55aaa08694",NA
"56db9639e4b0bdb93ff284a7",NA
"56db9639e4b0d3576dd52dab","Bulk Carrier"
"56db963ae4b013be20a41f95","Container Vessel"
"56db963ae4b0149ffca8932a","Tug"
"56db963ae4b04c8f937015fc","Fishing Vessel"
"56db963be4b0acf5944616f8",NA
"56db963ce4b069d735aaa3c3",NA
"56db963ce4b0a77b732c632b","Oil Tanker"
"56db963de4b0f7865f8dd35d",NA
"56db963ee4b097bfc278f7cf","Bulk Carrier"
"56db968ae4b0e62a6b13327e","Oil Tanker"
"56db968ae4b0ee8c894ffa3e","Bulk Carrier"
"56db968de4b02fd93eb5c129","Bulk Carrier"
"56db968ee4b0847580360eb4",NA
"56db968fe4b01ecea8adba0c",NA
"56db96e8e4b05a8dd7cf5cbd",NA
"56db96e8e4b0f94da2302ed8","Tug"
"56db96e9e4b0a9ba7503ab67",NA
"56db96ebe4b0f94da2302efa","Tug"
"56db96ede4b0705b36b5e326","Bulk Carrier"
"56db96eee4b0b44af2fdac17",NA
"56db973be4b0149ffca893e3",NA
"56db973ce4b006198d26582c",NA
"56db973ce4b0671f91fcc5de","Tug"
"56db973ee4b0b3d04e320bff","Bulk Carrier"
"56db973fe4b0f4c212f89f09","Passenger Vessel"
"56db9741e4b09e2e2ed1bc8f","Fishing Vessel"
"56db9792e4b00e80d3b4b476","Bulk Carrier"
"56db9792e4b07967d3afd2e5",NA
"56db9792e4b0e90bd203cdfb","Fishing Vessel"
"56db9793e4b049f160b117dd","Bulk Carrier"
"56db9793e4b0f86324d1f47f",NA
"56db9795e4b078be241d9c0b",NA
"56db9795e4b091daf14573cd","Tug"
"56db9795e4b0a77b732c640d","Tug"
"56db9795e4b0dda9cf1e6853","Tug"
"56db9796e4b08a7d9f97b10b",NA
"56db9797e4b0407523f0cd11","Passenger Vessel"
"56db9798e4b065e471e77039",NA
"56db980ee4b0c15d52010893","Tug"
"56db980fe4b06e0375226f07",NA
"56db980fe4b0a0e037dcd5fc","Bulk Carrier"
"56db980fe4b0eef783914110","Passenger Vessel"
"56db9810e4b03b1462b0bf70",NA
"56db9810e4b03ff6c1e1da0f","Tug"
"56db9810e4b0a9ba7503ac1e",NA
"56db9811e4b0937ee7a5f3f3",NA
"56db9813e4b072df583e021b","Oil Tanker"
"56db9814e4b093ff10caf727",NA
"56db9814e4b0adf76e2ac644",NA
"56db986ae4b06394d20566a7","Bulk Carrier"
"56db986ae4b069d735aaa507",NA
"56db986ae4b0bdb93ff286aa","Oil Tanker"
"56db986ce4b0f07dc7df6cc6","Oil Tanker"
"56db986de4b0937ee7a5f43a",NA
"56db986de4b0f6046f44034a","Bulk Carrier"
"56db986ee4b0168d8a0d184c",NA
"56db986fe4b051e8acaed41a",NA
"56db986fe4b07967d3afd37c","Passenger Vessel"
"56db9870e4b03acba553eef8",NA
"56db9870e4b0e0e5562c6b64","Bulk Carrier"
"56db98e1e4b097bfc278f965","Fishing Vessel"
"56db98e1e4b0acf5944618b6","Tug"
"56db98e3e4b0512b8c3cc02e","Container Vessel"
"56db98e3e4b0813b9bc0d9b8","Tug"
"56db98e5e4b0344560c11833","Container Vessel"
"56db98e5e4b0b3d04e320d34",NA
"56db98e6e4b05b4f184b1d85","Oil Tanker"
"56db9949e4b078be241d9cfa",NA
"56db994ae4b049f160b1190b","Reefer"
"56db994ae4b0e9698bcd65aa","Container Vessel"
"56db994ae4b0f07dc7df6d62",NA
"56db994be4b01ecea8adbba0","Fishing Vessel"
"56db994be4b0344560c11895","Bulk Carrier"
"56db994be4b0512b8c3cc097",NA
"56db994be4b06e0375227018",NA
"56db99b6e4b04294e3df7a81","Bulk Carrier"
"56db99b6e4b0ec9669661de3",NA
"56db99b6e4b0f7865f8dd57b",NA
"56db99b7e4b06394d2056741","Container Vessel"
"56db99b7e4b08a7d9f97b23e","Reefer"
"56db99b7e4b0f7865f8dd584",NA
"56db99b9e4b03ff6c1e1db2d","Bulk Carrier"
"56db99b9e4b051e8acaed4e3",NA
"56db99b9e4b09958e047923d","Passenger Vessel"
"56db99b9e4b0dda9cf1e694c",NA
"56db99bae4b08b5ca5843eaa","Container Vessel"
"56db99bae4b0ee8c894ffc66",NA
"56db99bae4b0f0759d8a1bf8","Tug"
"56db99bbe4b049f160b11944","Tug"
"56db99bbe4b04eba878ae185","Container Vessel"
"56db99bbe4b09958e047924e",NA
"56db99bce4b01a2205c4916e","Container Vessel"
"56db99bce4b07f46ec72e851",NA
"56db99bce4b0b9989de326c3",NA
"56db99bce4b0d1c9f52147f2","Fishing Vessel"
"56db99bde4b0e0e5562c6c25","Bulk Carrier"
"56db99bee4b03acba553efd3","Oil Tanker"
"56db9a16e4b03b1462b0c0d1",NA
"56db9a17e4b02fd93eb5c367",NA
"56db9a17e4b072df583e033a","Passenger Vessel"
"56db9a17e4b0a4f73a4a9b5a","Tug"
"56db9a18e4b0ca9bba196bd7",NA
"56db9a18e4b0d75e9423e8d0",NA
"56db9a18e4b0e0e5562c6c4a",NA
"56db9a18e4b0e90bd203cfa6",NA
"56db9a1ae4b00d2d61fde042","Fishing Vessel"
"56db9a1be4b0286e63376433","Container Vessel"
"56db9a1be4b0854c8ed2bdc7","Bulk Carrier"
"56db9a1be4b0913b837803dc","Passenger Vessel"
"56db9a1be4b0a0e037dcd77c",NA
"56db9a1ce4b013be20a421b5",NA
"56db9a1ce4b0407523f0cea0","Oil Tanker"
"56db9a1ce4b04cf68258f60b","Bulk Carrier"
"56db9a1ce4b0813b9bc0da96",NA
"56db9a1ee4b0286e63376445","Container Vessel"
"56db9a1ee4b0e0b320874866","Passenger Vessel"
"56db9a1ee4b0e17395ac8055","Bulk Carrier"
"56db9a1ee4b0ee8c894ffcba","Tug"
"56db9a1fe4b00d2d61fde06d",NA
"56db9a1fe4b023dc4f06609e","Reefer"
"56db9a1fe4b065e471e771a0","Bulk Carrier"
"56db9a1fe4b09c0363af1d45",NA
"56db9a7fe4b00d2d61fde078",NA
"56db9a80e4b091daf1457580","Container Vessel"
"56db9a81e4b0b44af2fdae19",NA
"56db9a83e4b013be20a421e3","Fishing Vessel"
"56db9a83e4b0acf5944619e2","Tug"
"56db9a84e4b01f3f5daf2b40",NA
"56db9a87e4b0d3576dd52ff7",NA
"56db9a88e4b06e03752270dc",NA
"56db9a88e4b0a4f73a4a9bf7",NA
"56db9aebe4b01520fd68865a",NA
"56db9aebe4b0ca9bba196c5e","Oil Tanker"
"56db9aede4b080044e9dc199",NA
"56db9aeee4b03acba553f07b",NA
"56db9af1e4b05d72e798b9b3",NA
"56db9af1e4b07967d3afd49e",NA
"56db9af3e4b04ae3e5c0ab9f",NA
"56db9af4e4b01f3f5daf2bb0","Bulk Carrier"
"56db9b52e4b01f3f5daf2bb8",NA
"56db9b52e4b07f988d745743",NA
"56db9b52e4b0a988e7524333","Bulk Carrier"
"56db9b54e4b023dc4f066129","Fishing Vessel"
"56db9b55e4b0ab55aaa0893d",NA
"56db9b58e4b09e2e2ed1bf65","Bulk Carrier"
"56db9bbee4b04cf68258f704","Container Vessel"
"56db9bbee4b0705b36b5e60d",NA
"56db9bbee4b0f4c212f8a176",NA
"56db9bbfe4b0149ffca896cc","Fishing Vessel"
"56db9bc1e4b0c87f4d7ac7ef","Container Vessel"
"56db9c46e4b0adf76e2ac86b",NA
"56db9c47e4b0dda9cf1e6af3",NA
"56db9c48e4b0b9989de32845",NA
"56db9c49e4b0112febea87e8","Passenger Vessel"
"56db9c4be4b0ab55aaa0898d",NA
"56db9ca5e4b0813b9bc0dbd4",NA
"56db9ca5e4b0bce5ed5ae5f6",NA
"56db9ca6e4b078307b4a015a","Tug"
"56db9ca8e4b01d85cea2deee",NA
"56db9ca8e4b09958e0479449",NA
"56db9cabe4b08b279d474d3c","Oil Tanker"
"56db9cabe4b0a9ba7503aeda","Reefer"
"56db9cabe4b0abb2489efce6",NA
"56db9cabe4b0ce02edea8f43","Tug"
"56db9cabe4b0e17395ac81b9","Tug"
"56db9cace4b023dc4f0661ca",NA
"56db9d1ce4b0671f91fcc97b",NA
"56db9d1ce4b0f3e1331d1d14","Tug"
"56db9d1de4b0149ffca89772","Bulk Carrier"
"56db9d1ee4b08f2019c08799",NA
"56db9d1ee4b0bb97c2cf0f02","Container Vessel"
"56db9d20e4b062a964edac2a","Tug"
"56db9d22e4b0d1c9f5214997",NA
"56db9d22e4b0d75e9423ea9f",NA
"56db9d24e4b09958e04794af",NA
"56db9d24e4b0f07dc7df6f7a",NA
"56db9d83e4b0149ffca897a6",NA
"56db9d84e4b01d85cea2df6d","Container Vessel"
"56db9d85e4b01d85cea2df75","Tug"
"56db9d85e4b0847580361271","Bulk Carrier"
"56db9d85e4b093ff10cafa35",NA
"56db9d85e4b0bb97c2cf0f40",NA
"56db9d86e4b0d3576dd5312d",NA
"56db9d87e4b080044e9dc2ec","Container Vessel"
"56db9d87e4b0f0759d8a1e03",NA
"56db9d89e4b0adf76e2ac92e",NA
"56db9d8be4b08f2019c08804",NA
"56db9d8be4b0a0e037dcd9db",NA
"56db9d8be4b0b9989de328e9","Oil Tanker"
"56db9e00e4b0abb2489efd76",NA
"56db9e00e4b0ee8c894ffe63","Bulk Carrier"
"56db9e01e4b01a2205c493c0",NA
"56db9e01e4b053eb0c2c5e57",NA
"56db9e02e4b04294e3df7cf1","Oil Tanker"
"56db9e02e4b0c15d52010be5",NA
"56db9e02e4b0e17395ac8275",NA
"56db9e02e4b0e90bd203d1d9",NA
"56db9e04e4b0b3d04e32104d",NA
"56db9e05e4b02fbf8aad1a5d",NA
"56db9e06e4b041699bd96fc5",NA
"56db9e06e4b0bdb93ff28a48",NA
"56db9e06e4b0e90bd203d1ef","Fishing Vessel"
"56db9e69e4b097bfc278fcbd","Bulk Carrier"
"56db9e6ae4b04294e3df7d11",NA
"56db9e6ae4b0937ee7a5f78e",NA
"56db9e6ce4b0bce5ed5ae6c9",NA
"56db9e6ee4b01ecea8adbe5a",NA
"56db9e6ee4b023dc4f066280","Bulk Carrier"
"56db9e6ee4b03acba553f294",NA
"56db9e6ee4b063efe24fff20",NA
"56db9e6fe4b0813b9bc0dce2","Bulk Carrier"
"56db9e70e4b0512b8c3cc333","Passenger Vessel"
"56db9e71e4b07967d3afd648",NA
"56db9e71e4b0ca9bba196e38",NA
"56db9ecee4b0937ee7a5f7d2","Fishing Vessel"
"56db9ecee4b0a9ba7503afd3","Oil Tanker"
"56db9ecee4b0bb97c2cf0fd6","Fishing Vessel"
"56db9ecee4b0e62a6b133715","Bulk Carrier"
"56db9ed0e4b062a964edacd4",NA
"56db9ed1e4b051e8acaed7c7",NA
"56db9ed3e4b02fbf8aad1aca",NA
"56db9ed3e4b060200e08c4da","Oil Tanker"
"56db9f25e4b04cf68258f890",NA
"56db9f28e4b03941a399d3f8","Oil Tanker"
"56db9f28e4b0bce5ed5ae73f",NA
"56db9f29e4b00d2d61fde31d",NA
"56db9f29e4b07f46ec72eaf7",NA
"56db9f2ae4b0286e633766a2",NA
"56db9f2ae4b0adf76e2ac9ed",NA
"56db9f2be4b093ff10cafb19","Reefer"
"56db9f2ce4b0821fc7f1d82b","Bulk Carrier"
"56db9f2de4b0e0e5562c6f0b",NA
"56db9f85e4b0813b9bc0dd56","Tug"
"56db9f85e4b0847580361373",NA
"56db9f85e4b0dda9cf1e6c6f","Oil Tanker"
"56db9f86e4b01520fd688924",NA
"56db9f86e4b04cf68258f8c2",NA
"56db9f88e4b0813b9bc0dd67","Fishing Vessel"
"56db9f89e4b0f4c212f8a366",NA
"56db9f8ae4b0344560c11b88",NA
"56db9f8ce4b0821fc7f1d850","Tug"
"56db9f8de4b0636e538e8f26",NA
"56dba013e4b0adf76e2aca3d",NA
"56dba014e4b00ece3c82ed16","Fishing Vessel"
"56dba015e4b04294e3df7de9",NA
"56dba015e4b0d1c9f5214aae",NA
"56dba016e4b09e2e2ed1c1bd",NA
"56dba018e4b01ecea8adbeef","Fishing Vessel"
"56dba018e4b065e471e7745a",NA
"56dba018e4b0a77b732c689d",NA
"56dba018e4b0b3d04e321143","Container Vessel"
"56dba01ae4b0286e6337670a",NA
"56dba01be4b02fbf8aad1b70",NA
"56dba01be4b05a8dd7cf61a7","Passenger Vessel"
"56dba01ce4b0913b83780735",NA
"56dba07ee4b053eb0c2c5f56",NA
"56dba080e4b0ef264233db0a","Bulk Carrier"
"56dba081e4b0a9ba7503b09c","Fishing Vessel"
"56dba083e4b0a4f73a4a9edf","Bulk Carrier"
"56dba083e4b0d1c9f5214b0c",NA
"56dba084e4b0106af12e12fc",NA
"56dba084e4b03ff6c1e1defe","Tug"
"56dba085e4b0847580361421",NA
"56dba0e8e4b06e0375227413",NA
"56dba0e9e4b0112febea8960",NA
"56dba0e9e4b01d85cea2e125","Fishing Vessel"
"56dba0ece4b03b1462b0c547",NA
"56dba0eee4b0636e538e8fd2",NA
"56dba0eee4b0813b9bc0de07","Container Vessel"
"56dba0eee4b0d1c9f5214b46","Tug"
"56dba0efe4b0286e63376766",NA
"56dba14fe4b0286e63376775",NA
"56dba14fe4b093f24b28a68f","Fishing Vessel"
"56dba150e4b027895f25d13e",NA
"56dba150e4b07f988d745a37","Bulk Carrier"
"56dba152e4b0813b9bc0de24","Tug"
"56dba152e4b0ee8c8950001a",NA
"56dba153e4b0407523f0d265",NA
"56dba155e4b01520fd688a1a",NA
"56dba155e4b02c227b74c4e7","Container Vessel"
"56dba156e4b0344560c11c53",NA
"56dba157e4b00d2d61fde423","Bulk Carrier"
"56dba157e4b01ecea8adbf96","Container Vessel"
"56dba157e4b0b9989de32a98",NA
"56dba158e4b0512b8c3cc497","Container Vessel"
"56dba1c8e4b0e0b320874c27",NA
"56dba1cae4b0e90bd203d3c2","Bulk Carrier"
"56dba1cee4b0705b36b5e931",NA
"56dba1cfe4b0f3e1331d1f46","Bulk Carrier"
"56dba257e4b0a77b732c6997",NA
"56dba25be4b03941a399d542","Bulk Carrier"
"56dba25de4b069d735aaaa15",NA
"56dba2b5e4b0c2b4acb9e71e",NA
"56dba2b7e4b0a07782374340",NA
"56dba2b7e4b0eaa233b2a6c5","Bulk Carrier"
"56dba2b8e4b0f4c212f8a4c6","Tug"
"56dba2bbe4b006198d265e52",NA
"56dba2bbe4b01520fd688ada","Tug"
"56dba314e4b04ae3e5c0afa4",NA
"56dba315e4b0f0759d8a20b9",NA
"56dba38ae4b0b44af2fdb200",NA
"56dba38ae4b0f0a10b2ad440",NA
"56dba38ce4b0937ee7a5fa54","Oil Tanker"
"56dba38de4b0c192f3f8fe15",NA
"56dba38ee4b09e2e2ed1c3bc","Bulk Carrier"
"56dba390e4b0854c8ed2c2ab",NA
"56dba390e4b0c192f3f8fe29",NA
"56dba390e4b0e0b320874d1e",NA
"56dba3ebe4b01f3f5daf300f",NA
"56dba3ede4b08b5ca584429b",NA
"56dba3ede4b0ef264233dcc1",NA
"56dba3efe4b053eb0c2c60d0","Tug"
"56dba3efe4b0636e538e914c",NA
"56dba3f2e4b0e90bd203d503","Tug"
"56dba3f3e4b04294e3df8003",NA
"56dba3f4e4b0bce5ed5ae997","Oil Tanker"
"56dba456e4b069d735aaaadb","Container Vessel"
"56dba456e4b07f46ec72ed52","Bulk Carrier"
"56dba456e4b09958e047981c","Oil Tanker"
"56dba456e4b0ee8c89500192",NA
"56dba457e4b0bce5ed5ae9a8","Fishing Vessel"
"56dba457e4b0e17395ac8589",NA
"56dba458e4b04eba878ae6ce","Tug"
"56dba459e4b0380adbd7dd06",NA
"56dba459e4b097bfc278fff0","Bulk Carrier"
"56dba459e4b0a07782374411","Bulk Carrier"
"56dba459e4b0eef78391482d","Container Vessel"
"56dba45ae4b0c9f609042bfb","Bulk Carrier"
"56dba45be4b02c227b74c68d",NA
"56dba45be4b08b5ca58442ca","Container Vessel"
"56dba45ce4b0bdb93ff28dbd","Bulk Carrier"
"56dba45de4b03941a399d64d","Bulk Carrier"
"56dba45de4b0c15d52010ef0","Passenger Vessel"
"56dba45de4b0c2b4acb9e81e","Oil Tanker"
"56dba4c3e4b041699bd9729d",NA
"56dba4c3e4b060200e08c7c1","Oil Tanker"
"56dba4c3e4b0813b9bc0dfc3",NA
"56dba4c3e4b0ab55aaa08c71",NA
"56dba4c3e4b0e0e5562c718f","Fishing Vessel"
"56dba4c4e4b053eb0c2c6124",NA
"56dba4c5e4b00d2d61fde5dd",NA
"56dba4c5e4b049f160b11efd",NA
"56dba4c5e4b0bb97c2cf12d5",NA
"56dba4c5e4b0c6ed9bd2dcf2","Passenger Vessel"
"56dba4c6e4b062a964edafc5",NA
"56dba4c6e4b0e34e78602d6a",NA
"56dba4c6e4b0f07dc7df72df","Passenger Vessel"
"56dba4c7e4b03941a399d670",NA
"56dba4c7e4b05d72e798bd7f","Bulk Carrier"
"56dba4c7e4b0c36e0e791b2c","Tug"
"56dba4c7e4b0f0759d8a218c",NA
"56dba4c8e4b027895f25d283",NA
"56dba4c8e4b04cf68258fade",NA
"56dba4c9e4b0f3e1331d20ea",NA
"56dba525e4b01d85cea2e2df","Fishing Vessel"
"56dba525e4b0f3e1331d2108",NA
"56dba526e4b0380adbd7dd7e","Bulk Carrier"
"56dba527e4b06394d2056c89","Fishing Vessel"
"56dba527e4b0ca9bba197169","Fishing Vessel"
"56dba528e4b08da4110e94f5","Bulk Carrier"
"56dba52be4b0c15d52010f59","Bulk Carrier"
"56dba5b6e4b0813b9bc0e02b","Container Vessel"
"56dba5b6e4b08287170b35d8","Bulk Carrier"
"56dba5b6e4b0a9ba7503b309","Fishing Vessel"
"56dba5b7e4b0c2b4acb9e895",NA
"56dba5b9e4b0937ee7a5fb36","Bulk Carrier"
"56dba5b9e4b09958e04798de","Bulk Carrier"
"56dba5b9e4b0a77b732c6b7c",NA
"56dba5b9e4b0a9ba7503b313",NA
"56dba5bae4b03acba553f60b",NA
"56dba5bae4b03b1462b0c7c1","Oil Tanker"
"56dba5bae4b0671f91fccdc5",NA
"56dba5bbe4b04ae3e5c0b0c5","Fishing Vessel"
"56dba5bce4b041699bd97304",NA
"56dba5bce4b0c15d52010f96","Oil Tanker"
"56dba5bce4b0dda9cf1e6f7b","Container Vessel"
"56dba5bde4b0abb2489f011c","Passenger Vessel"
"56dba5bde4b0b7a2bd0450cb","Container Vessel"
"56dba5bde4b0d3576dd5348f",NA
"56dba5bee4b078307b4a049b",NA
"56dba5bee4b0e9698bcd6c42","Oil Tanker"
"56dba5bee4b0f07dc7df7354","Fishing Vessel"
"56dba627e4b05d7e85a5b6b1","Oil Tanker"
"56dba627e4b062a964edb03c","Container Vessel"
"56dba628e4b0821fc7f1db8a","Fishing Vessel"
"56dba629e4b0a988e7524820",NA
"56dba62ae4b01d85cea2e359","Oil Tanker"
"56dba62ae4b091daf1457b8f",NA
"56dba62be4b006198d265fdd","Bulk Carrier"
"56dba62de4b01a2205c4980c","Fishing Vessel"
"56dba62fe4b023dc4f066617",NA
"56dba62fe4b0e17395ac869b",NA
"56dba631e4b0937ee7a5fb9d",NA
"56dba631e4b0d1c9f5214d8a","Bulk Carrier"
"56dba6a0e4b0f3e1331d219f","Bulk Carrier"
"56dba6a1e4b03b1462b0c804","Container Vessel"
"56dba6a1e4b072df583e0975","Container Vessel"
"56dba6a3e4b087b8d90ab447",NA
"56dba6a3e4b0a4f73a4aa1df","Bulk Carrier"
"56dba718e4b01a2205c49842",NA
"56dba719e4b0ca9bba197215",NA
"56dba71be4b049f160b11fc8",NA
"56dba71be4b06394d2056d58",NA
"56dba71be4b063efe2500347","Fishing Vessel"
"56dba71be4b08287170b367b","Bulk Carrier"
"56dba71ee4b0705b36b5eb5e","Container Vessel"
"56dba71ee4b08f2019c08c6e",NA
"56dba71ee4b0ef264233de34",NA
"56dba71fe4b08da4110e9604",NA
"56dba720e4b0b7a2bd045154","Bulk Carrier"
"56dba720e4b0b9989de32d28","Fishing Vessel"
"56dba721e4b08a7d9f97b921",NA
"56dba77de4b0e0e5562c7277",NA
"56dba77fe4b05a8dd7cf64e1","Container Vessel"
"56dba77fe4b060200e08c8f0",NA
"56dba783e4b0380adbd7dea4","Bulk Carrier"
"56dba784e4b0286e63376a35",NA
"56dbb047e4b041961302179a","Oil Tanker"
"56dbb049e4b0809ab76dba78","Container Vessel"
"56dbb04ce4b01c4b11ddfc23","Fishing Vessel"
"56dbb0d9e4b0e0ec201fdeaf",NA
"56dbb0dee4b06344b691f9f7",NA
"56dbb0dfe4b03af35843b835","Bulk Carrier"
"56dbb0e1e4b0b01b89b529eb",NA
"56dbb13ae4b08b963303d155",NA
"56dbb13be4b07f5819dfb0f2","Oil Tanker"
"56dbb13ee4b0585eeca0b3f1",NA
"56dbb13ee4b0587eb3693e66",NA
"56dbb13ee4b059c05d1e61ac","Bulk Carrier"
"56dbb13ee4b0d9a4cb2a90e2",NA
"56dbb13fe4b0c449a1c71763","Bulk Carrier"
"56dbb13fe4b0e0ec201fdf04","Tug"
"56dbb140e4b0908637838525",NA
"56dbb142e4b0a08fde4c11ef","Bulk Carrier"
"56dbb144e4b09391a195072a","Bulk Carrier"
"56dbb1f7e4b04d84d143fe33",NA
"56dbb1f7e4b095cb7d1f8e6b",NA
"56dbb1f9e4b090863783856a",NA
"56dbb1f9e4b0ab1b2c79e767",NA
"56dbb1f9e4b0c33ec63200d4",NA
"56dbb1fae4b01147f0ab2078",NA
"56dbb1fbe4b099b2f1f93c90","Oil Tanker"
"56dbb1fbe4b0ab1b2c79e76f",NA
"56dbb1fce4b01147f0ab2083",NA
"56dbb1fee4b041849970751d","Bulk Carrier"
"56dbb1fee4b0e2dfa468b24f","Bulk Carrier"
"56dbb275e4b0153148194b83","Container Vessel"
"56dbb275e4b01c4b11ddfcaf",NA
"56dbb276e4b07f5819dfb152","Tug"
"56dbb277e4b0cdb9f55794e5",NA
"56dbb278e4b06ca1f54ebe3f","Passenger Vessel"
"56dbb279e4b0fe4291c5e854",NA
"56dbb27ae4b0139c67d4e597","Tug"
"56dbb27be4b099a320bcc246",NA
"56dbb27be4b0ab1b2c79e7af",NA
"56dbb27ee4b0585eeca0b464",NA
"56dbb27ee4b0cb9a83f1a131","Container Vessel"
"56dbb2e3e4b09086378385d4",NA
"56dbb2e4e4b005501b35d023","Container Vessel"
"56dbb2e5e4b0c449a1c717fe","Tug"
"56dbb2e7e4b0b770fd9205ba","Oil Tanker"
"56dbb2e8e4b09c06c6e5ab1b",NA
"56dbb368e4b09391a1950785",NA
"56dbb368e4b09faf3aaa100d","Bulk Carrier"
"56dbb368e4b0ee78c6eb5972","Fishing Vessel"
"56dbb36ae4b0c33ec6320164","Tug"
"56dbb36ae4b0c3ed24cc25eb","Bulk Carrier"
"56dbb36be4b02603c61d1a0e",NA
"56dbb36be4b0acbad61a768c",NA
"56dbb36de4b06ca1f54ebea5","Bulk Carrier"
"56dbb36fe4b07dcdfdfa65fc",NA
"56dbb36fe4b0cb3f9c955b4d",NA
"56dbb371e4b036acfff8edb8",NA
"56dbb372e4b083001b47a936","Fishing Vessel"
"56dbb3d9e4b07f252db98fd8","Bulk Carrier"
"56dbb3dae4b0700873c9b0fd",NA
"56dbb3dae4b08448ba06a7f5",NA
"56dbb3dbe4b0700873c9b101","Container Vessel"
"56dbb3dbe4b0fe4291c5e8c9","Bulk Carrier"
"56dbb3dce4b01c49146662af","Tug"
"56dbb3dce4b02e85b5f9e20d","Tug"
"56dbb3dce4b0e2dfa468b2ce","Container Vessel"
"56dbb3dce4b0e2dfa468b2d0",NA
"56dbb3dee4b0d456120c9541","Oil Tanker"
"56dbb3dfe4b0ba390eb493f5","Tug"
"56dbb3e0e4b035b02bace9c4","Tug"
"56dbb3e3e4b01e267ed69a6f",NA
"56dbb451e4b0981f6ec95a11","Fishing Vessel"
"56dbb452e4b03a9452844e49",NA
"56dbb452e4b06344b691fb2b","Bulk Carrier"
"56dbb452e4b0b1db6ebcc39c","Bulk Carrier"
"56dbb452e4b0b1db6ebcc39f",NA
"56dbb453e4b08e2d029a86b0",NA
"56dbb454e4b035ecc6c84b48",NA
"56dbb455e4b091446cf41354",NA
"56dbb455e4b0d9a4cb2a9225",NA
"56dbb456e4b0f8c0e3ec7b75",NA
"56dbb457e4b024ef7f01c9aa","Fishing Vessel"
"56dbb457e4b02e85b5f9e256",NA
"56dbb45ae4b0467438ac4934",NA
"56dbb45be4b096dea8ae0580",NA
"56dbb4d1e4b036acfff8ee26",NA
"56dbb4d2e4b095cb7d1f8f90","Bulk Carrier"
"56dbb4d7e4b06f557f45152c",NA
"56dbb4d7e4b0f575784c2f7a",NA
"56dbb4d8e4b02603c61d1ac0",NA
"56dbb4d8e4b0467438ac4963","Tug"
"56dbb4d8e4b08d7c2b346060",NA
"56dbb4dae4b08d7c2b346069",NA
"56dbb554e4b005501b35d0f3",NA
"56dbb554e4b041961302196e","Bulk Carrier"
"56dbb554e4b06ca1f54ebf4e","Oil Tanker"
"56dbb558e4b07f252db99059","Bulk Carrier"
"56dbb55ae4b01147f0ab2213",NA
"56dbb55ae4b0fb31d4e95949","Tug"
"56dbb55be4b03a680ca326d1","Bulk Carrier"
"56dbb55ee4b036603308471b","Tug"
"56dbb55ee4b0d456120c95e1",NA
"56dbb55ee4b0d456120c95e2",NA
"56dbb5e1e4b0ac24708e359f","Oil Tanker"
"56dbb5e2e4b00a4cccbd3653","Oil Tanker"
"56dbb5e2e4b0fb31d4e9596e",NA
"56dbb5e4e4b01e267ed69aff","Tug"
"56dbb5e4e4b024ef7f01ca38","Tug"
"56dbb5e4e4b03e7bafd128c8","Reefer"
"56dbb5e4e4b0c33ec632025a","Bulk Carrier"
"56dbb5e5e4b005501b35d135","Tug"
"56dbb5e9e4b02dadf020cb3a",NA
"56dbb641e4b09086378386f8","Tug"
"56dbb641e4b0981f6ec95ac5",NA
"56dbb641e4b0f2852cc22a84","Oil Tanker"
